"","id","fsecurity","fexpend","hhsize","female","kids","elderly","black","hispanic","education","employed","married","disability","weight"
"6073",20181000339000,0,120,2,1,0,0,0,0,0,1,2,0,7450.4238
"6074",20181000339300,NA,NA,2,1,0,0,0,0,2,2,2,0,9453.843
"6075",20181000340000,0,57.5,4,2,2,0,0,0,2,3,2,0,13466.4436
"6076",20181000340500,NA,NA,2,1,0,0,0,2,0,2,2,0,8295.2336
"6077",20181000341000,NA,NA,1,0,0,0,0,0,1,1,0,0,3276.5965
"6078",20181000342400,NA,NA,3,1,0,0,0,0,2,2,0,1,10661.9163
"6079",20181000343400,NA,NA,2,1,0,2,0,0,2,0,2,0,5930.1072
"6080",20181000345600,0,70,1,1,0,1,0,0,1,0,0,0,3102.0286
"6081",20181000345900,0,100,5,4,3,0,0,0,1,2,0,0,16984.137
"6082",20181000347600,0,100,2,2,0,0,0,0,0,2,1,1,7469.1582
"6083",20181000348800,0,40,1,1,0,0,0,0,0,1,0,0,3188.2006
"6084",20181000352900,0,115,2,1,0,0,0,0,2,1,2,0,6372.3956
"6085",20181000356700,NA,NA,4,2,2,0,0,0,1,2,2,0,4448.9384
"6086",20181000357000,NA,NA,2,1,0,0,0,2,0,1,2,0,2209.4362
"6087",20181000360000,NA,NA,2,1,0,0,2,0,1,2,2,0,3129.309
"6088",20181000360300,NA,NA,1,1,0,1,0,1,1,0,0,0,1447.2878
"6089",20181000362500,0,90,1,0,0,1,0,0,0,0,0,0,1387.3584
"6090",20181000363900,0,180,1,1,0,0,0,0,1,1,0,0,1286.3384
"6091",20181000364200,0,65,2,1,0,0,0,0,2,2,2,0,2746.1428
"6092",20181000364500,0,30,2,1,0,0,0,0,0,0,2,0,3560.0362
"6093",20181000364900,0,250,1,0,0,0,0,0,0,1,0,0,1463.3963
"6094",20181000366200,NA,NA,5,2,2,0,0,5,0,3,4,0,5523.5905
"6095",20181000366500,0,37.5,4,3,2,0,0,0,2,2,2,0,4913.7588
"6096",20181000367200,0,60,1,1,0,1,0,0,0,0,0,1,1170.1801
"6097",20181000369300,0,175,2,1,0,0,0,0,1,2,2,0,2591.7646
"6098",20181000369500,0,185,2,0,1,0,0,0,1,1,0,0,2746.4922
"6099",20181000369800,0,50,3,1,1,0,3,0,1,1,2,0,3888.3348
"6100",20181000371100,NA,NA,3,2,0,0,3,0,1,1,0,0,3888.3348
"6101",20181000371400,0,70,2,2,0,0,0,0,2,1,0,0,2521.271
"6102",20181000374300,NA,NA,3,2,2,0,3,0,0,0,0,0,5193.2214
"6103",20181000375200,0,110,1,0,0,0,0,0,1,1,0,0,1026.6155
"6104",20181000375500,NA,NA,6,3,1,0,0,5,0,5,2,0,7675.395
"6105",20181000376800,NA,NA,2,1,0,1,2,0,2,1,2,0,2592.2232
"6106",20181000380600,NA,NA,1,1,0,0,0,0,0,1,0,0,1253.4861
"6107",20181000381900,NA,NA,2,1,0,0,0,0,0,1,2,0,2591.7646
"6108",20181000382100,0,30,1,1,0,0,0,0,1,1,0,0,1090.0106
"6109",20181000382600,NA,NA,1,0,0,0,1,0,0,1,0,0,2182.7931
"6110",20181000383600,0,50,1,1,0,0,0,1,1,0,0,0,1353.8957
"6111",20181000384700,0,160,2,1,0,0,0,0,2,2,2,0,2158.9614
"6112",20181000384800,NA,NA,5,3,3,0,0,5,0,1,2,0,5523.5905
